player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Tavyn Jackson,56164,S,COAST CAR,13,0,19.4,42.1,98.6,25.3,10.6,0,0,2,10.5,141,63.2,61.0,85.3,70.7,52.5,41.7,2,53,18.8,3,2,0,33.6,8,209,212,1,13,19,0,164,25,0.8,20.5
Eric Coley,56200,S,SYRACUSE,6,1,7.5,50.0,89.3,24.0,12.0,0,1,1,25.0,304,62.4,67.0,78.9,54.3,74.6,68.5,0,10,33.3,1,1,0,64.6,2,50,56,0,1,4,0,20,14,0.4,10.0
Noah Daniels,56206,CB,TCU,5,0,12.9,50.0,100.0,6.8,3.4,0,0,1,12.5,305,60.6,62.1,75.2,,65.4,53.6,0,29,25.0,1,1,0,121.9,4,27,27,1,3,8,1,74,11,2.7,18.5
Christian Braswell,56207,CB,RUTGERS,12,2,8.3,58.5,98.4,11.5,6.7,0,0,10,24.4,278,87.1,86.3,85.4,86.1,71.3,71.0,3,43,4.5,1,8,3,50.7,24,299,304,7,19,41,1,218,131,0.8,9.1
Myles Jones,56220,CB,TEXAS A&M,1,0,19.0,50.0,100.0,5.0,2.5,0,0,1,25.0,312,46.0,48.0,73.9,,61.8,73.5,0,56,0.0,0,0,0,135.4,2,10,10,1,1,4,1,57,8,5.7,28.5
John Davis,56230,CB,N TEXAS,1,0,25.0,33.3,100.0,11.0,3.7,0,0,0,0.0,251,50.0,55.7,73.6,,72.7,79.3,0,38,0.0,0,0,0,81.9,1,11,11,0,2,3,0,38,4,3.5,38.0
Adrian Frye,56233,CB,TEXAS TECH,7,1,10.1,71.4,98.7,7.0,5.0,0,0,3,21.4,315,51.8,58.9,83.6,55.8,80.1,75.7,0,54,16.7,1,2,1,151.8,10,75,76,2,4,14,3,170,71,2.4,17.0
Jordan Perryman,56240,CB,WASHINGTON,10,0,14.0,59.3,99.4,9.5,5.6,0,0,1,1.9,340,51.3,55.2,84.9,66.7,69.6,55.2,0,49,20.0,5,0,2,108.4,32,320,322,3,20,54,3,498,179,1.6,15.6
Shea Pitts,56242,LB,UCLA,3,1,-0.5,100.0,93.8,6.0,6.0,0,0,0,0.0,324,71.4,70.9,76.9,59.7,64.2,80.2,0,6,0.0,0,0,0,83.3,2,15,16,1,1,2,0,8,9,0.7,4.0
Elijah Gates,56243,S,FRESNO ST,8,1,5.6,50.0,96.1,35.6,17.8,0,0,1,10.0,169,72.8,72.2,85.6,63.7,68.6,76.4,0,14,0.0,0,1,0,96.3,5,195,203,2,12,10,1,46,10,0.3,9.2
Jay Shaw,56244,CB,WISCONSIN,13,3,11.0,55.6,100.0,12.4,6.9,0,1,8,17.8,349,69.0,67.0,84.6,,53.4,55.3,2,84,15.4,4,6,3,94.8,25,321,321,3,19,45,4,381,177,1.2,15.2
Mo Osling III,56246,S,UCLA,13,8,11.1,60.0,98.7,20.2,12.1,0,1,5,12.5,324,67.3,69.9,57.8,62.8,75.0,90.0,0,49,10.0,6,3,1,97.5,24,522,529,12,46,40,2,276,99,0.6,11.5
Armani Marsh,56292,CB,WASH STATE,12,5,7.0,68.5,95.9,8.8,6.0,0,0,5,6.8,341,74.6,72.9,88.7,69.8,64.1,69.3,1,47,10.0,5,3,1,98.2,50,465,485,18,40,73,3,544,318,1.2,10.9
Jalen Harris,56321,ED,ARIZONA,12,2,-0.8,100.0,5.9,4.8,4.8,0,0,0,0.0,109,71.1,60.6,88.1,58.9,56.9,62.0,0,15,9.1,1,0,0,95.8,4,21,357,8,8,4,0,28,31,1.5,7.0
Jose Ramirez,56323,ED,E MICHIGAN,12,1,,,1.2,,,1,0,0,,160,63.7,88.3,21.2,90.5,80.1,78.6,0,,50.0,2,0,6,0.0,0,4,339,11,1,0,0,0,0,0.0,
Cole Maxwell,56332,ED,BAYLOR,10,0,,,5.8,,,0,0,0,,118,55.6,62.7,52.3,62.8,65.2,51.6,0,,50.0,1,0,1,0.0,0,7,121,0,1,0,0,0,0,0.0,
Marcus Valdez,56333,ED,BOSTON COL,12,0,,,1.0,,,0,0,0,,121,70.9,74.5,88.0,69.2,71.6,50.1,0,,80.0,4,0,0,0.0,0,3,292,5,1,0,0,0,0,0.0,
Myles Cecil,56334,DI,VANDERBILT,10,0,,,1.7,,,0,0,0,,333,55.2,61.9,45.4,60.7,67.5,65.7,0,,0.0,0,0,1,0.0,0,2,121,1,1,0,0,0,0,0.0,
Nick Figueroa,56335,ED,USC,14,1,7.0,60.0,14.1,10.7,6.4,0,0,0,0.0,326,44.7,63.9,67.2,69.0,63.8,54.6,0,15,45.5,5,0,1,85.4,3,35,249,8,5,5,0,40,31,1.3,13.3
Andre Jones Jr.,56395,ED,LA LAFAYET,12,2,4.3,75.0,14.5,16.0,12.0,1,0,0,0.0,207,74.3,77.3,40.8,77.0,72.2,64.5,1,9,25.0,3,0,3,42.7,3,50,345,11,7,4,0,17,8,0.4,5.7
Ibrahim Kante,56423,ED,BUFFALO,12,2,,,0.6,,,0,0,0,,126,65.5,63.1,72.4,61.7,60.1,29.0,0,,25.0,1,0,1,0.0,0,2,334,4,1,0,0,0,0,0.0,
Brock Martin,56439,ED,OKLA STATE,12,2,1.5,75.0,15.0,18.3,13.8,1,0,0,0.0,262,64.2,76.2,76.9,69.2,78.2,61.6,0,23,40.0,4,0,1,89.6,3,56,374,7,4,4,0,24,17,0.4,8.0
Marcus Haynes,56441,ED,DOMINION,12,3,-0.3,83.3,14.5,8.4,7.0,1,0,1,16.7,263,61.2,59.2,29.2,63.9,57.5,38.8,0,18,33.3,3,1,4,100.7,5,44,304,4,3,6,0,49,50,1.2,9.8
TyJuan Garbutt,56473,ED,VA TECH,9,0,10.0,50.0,6.3,16.0,8.0,0,0,0,0.0,337,59.7,73.0,66.8,69.9,73.8,50.9,0,11,20.0,1,0,1,66.7,1,17,271,12,4,2,0,11,17,0.7,11.0
Zion DeBose,56476,ED,KANSAS,11,0,4.0,100.0,9.2,3.0,3.0,0,0,0,0.0,198,54.1,58.7,84.1,60.0,58.2,57.2,0,8,0.0,0,0,0,97.9,2,6,65,0,2,2,0,15,7,2.5,7.5
Victor Jones,56486,ED,AKRON,12,2,9.3,57.1,16.2,14.3,8.1,1,0,1,14.3,102,54.3,64.7,49.3,74.1,59.3,51.0,0,33,0.0,0,1,4,93.2,4,59,365,9,5,7,0,73,20,1.3,18.3
Walter Haire,56555,DI,BOWL GREEN,13,3,,,2.4,,,0,0,0,,122,60.9,66.7,83.4,70.8,59.3,50.1,1,,12.5,1,0,0,0.0,0,6,245,8,4,0,0,0,0,0.0,
Kolby Wyatt,56615,ED,HAWAII,10,1,-3.0,0.0,3.4,,3.0,0,0,0,0.0,180,69.3,67.5,85.4,55.9,71.6,66.1,0,,66.7,2,0,0,39.6,0,3,87,0,0,1,0,0,0,0.0,
Alfred Bryant,56647,ED,INDIANA,12,2,1.8,100.0,22.2,8.4,8.4,0,1,1,11.1,190,60.7,71.3,76.6,59.2,80.1,64.9,0,18,33.3,3,1,1,139.4,9,78,351,5,4,9,1,77,61,1.0,8.6
Bryce Brand,56691,ED,BOWL GREEN,13,0,7.7,66.7,14.0,12.5,8.3,1,0,1,33.3,122,55.0,67.8,88.7,70.5,63.6,31.6,0,23,50.0,1,1,1,96.5,2,26,186,0,1,3,0,28,28,1.1,14.0
DJ Johnson,56704,ED,OREGON,11,2,2.3,81.8,18.7,5.4,4.5,0,0,1,9.1,264,50.4,66.4,42.5,72.3,66.3,63.3,0,17,28.6,2,1,3,95.5,9,51,273,7,3,11,0,76,61,1.6,8.4
Damian Jackson,56747,ED,BUFFALO,13,0,9.0,66.7,16.3,19.0,12.7,0,0,0,0.0,126,56.4,55.3,69.7,56.3,55.2,50.6,0,16,40.0,2,0,1,86.8,2,41,251,2,3,3,0,21,1,0.6,10.5
Jordon Riley,56759,DI,OREGON,13,1,,,2.6,,,0,0,0,,264,64.6,58.0,58.9,57.5,57.6,82.4,0,,0.0,0,0,1,0.0,0,5,195,3,2,0,0,0,0,0.0,
Kofi Wardlow,56785,ED,CHARLOTTE,11,0,,,2.4,,,0,0,0,,136,65.6,58.5,84.1,54.0,58.9,59.7,0,,0.0,0,0,0,0.0,0,3,125,4,2,0,0,0,0,0.0,
Deslin Alexandre,56807,ED,PITTSBURGH,9,0,,,1.8,,,0,0,0,,268,64.7,67.0,39.4,66.3,64.9,78.0,0,,0.0,0,0,2,0.0,0,4,225,7,4,0,0,0,0,0.0,
Brad Johnson,56831,LB,S CAROLINA,12,0,-1.6,88.2,76.9,12.9,11.4,0,0,0,0.0,289,53.4,59.4,51.0,76.1,58.6,60.7,1,20,21.4,3,0,1,89.2,15,206,268,4,11,17,1,112,138,0.6,7.5
Zach Morton,56853,ED,AKRON,12,0,1.8,50.0,6.8,8.5,4.3,0,0,0,0.0,102,55.9,64.4,88.3,75.6,52.3,45.9,1,11,60.0,3,0,0,18.8,2,19,281,5,2,4,0,14,21,0.8,7.0
Justin Ellis,56855,ED,GA SOUTHRN,13,1,9.4,60.0,6.5,10.0,6.0,0,0,0,0.0,174,55.5,73.9,79.7,79.7,65.7,62.7,0,38,37.5,3,0,1,135.0,3,30,463,8,4,5,1,52,33,1.7,17.3
Curtis Harper,56859,DI,AKRON,12,0,,,0.9,,,0,0,0,,102,66.3,52.5,85.6,55.8,48.6,53.4,1,,0.0,0,0,0,0.0,0,3,324,3,1,0,0,0,0,0.0,
Terrell Cooper,56860,ED,TCU,15,0,,,0.3,,,0,0,0,,305,66.9,69.1,86.9,50.9,80.2,54.1,0,,33.3,2,0,0,0.0,0,1,334,5,4,0,0,0,0,0.0,
Ifeanyi Maijeh,56866,DI,RUTGERS,12,2,,,0.3,,,1,0,0,,278,62.8,65.3,53.2,64.8,64.0,44.2,0,,0.0,0,0,3,0.0,0,1,308,2,0,0,0,0,0,0.0,
Nelson Mbanasor,56883,ED,TEXAS ST,12,1,5.0,50.0,0.6,2.0,1.0,0,0,0,0.0,314,60.8,74.2,55.4,74.3,70.7,56.7,0,26,18.2,2,0,2,135.4,1,2,349,11,8,2,1,26,24,13.0,26.0
Lamonte Mcdougle,56934,DI,UTSA,14,1,,,1.2,,,0,0,0,,331,59.9,72.1,59.7,72.8,70.1,55.5,0,,25.0,1,0,1,0.0,0,2,161,3,2,0,0,0,0,0.0,
Eli Huggins,56987,DI,KANSAS ST,14,0,,,0.6,,,0,0,0,,199,79.1,76.5,33.2,69.3,79.0,44.4,0,,25.0,2,0,4,0.0,0,2,347,5,6,0,0,0,0,0.0,
Jordan Ferguson,56995,ED,MIDDLE TN,13,0,11.0,0.0,3.5,,16.0,1,0,0,0.0,224,71.9,79.7,40.9,75.0,79.0,61.4,1,,37.5,3,0,5,0.0,0,17,479,14,5,1,0,0,0,0.0,
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,13,0,,,0.9,,,0,0,0,,224,62.8,56.2,25.6,55.0,60.3,61.5,0,,50.0,2,0,4,0.0,0,3,350,1,2,0,0,0,0,0.0,
Sherman Timbs,56999,ED,MISS STATE,11,0,3.0,0.0,23.6,,21.0,0,0,0,0.0,227,72.0,58.4,85.9,57.3,52.3,27.0,0,,57.1,4,0,0,39.6,0,21,89,4,3,1,0,0,0,0.0,
Brandon Pili,57036,DI,USC,14,2,,,0.7,,,0,0,0,,326,61.3,64.2,85.3,60.6,64.1,32.7,0,,14.3,1,0,0,0.0,0,2,291,2,4,0,0,0,0,0.0,
Ravontae Holt,57042,DI,AKRON,8,1,-6.0,0.0,0.5,,1.0,0,0,0,0.0,102,60.2,59.8,62.2,60.6,58.9,39.1,0,,50.0,1,0,1,39.6,0,1,214,0,0,1,0,0,0,0.0,
C.J. Jones,57426,S,W KENTUCKY,10,0,6.1,87.5,77.7,8.2,7.2,0,1,1,6.3,346,50.1,61.3,85.4,61.1,88.3,35.0,0,25,53.8,7,1,0,124.0,14,122,157,1,6,16,1,140,76,1.2,10.0
Kyle Harrell,57437,ED,UAB,11,0,,,13.8,,,0,0,0,,321,71.4,68.2,88.3,68.2,58.9,55.8,0,,50.0,2,0,0,0.0,0,27,195,5,2,0,0,0,0,0.0,
Bubba Arslanian,57671,LB,AKRON,12,10,6.2,87.5,85.7,17.3,15.1,0,0,1,6.3,102,59.8,68.4,84.9,74.6,67.9,81.1,1,42,3.8,1,1,0,113.5,14,257,300,4,15,16,1,253,164,1.0,18.1
Vandarius Cowan,57677,ED,MARYLAND,12,0,0.4,80.0,22.0,5.8,4.6,1,0,0,0.0,215,54.3,67.1,23.6,65.1,74.0,59.4,0,25,50.0,1,0,2,112.5,4,28,127,2,1,5,0,55,55,2.4,13.8
Rourke Freeburg,57694,LB,TOLEDO,5,0,3.3,100.0,95.0,4.8,4.8,0,0,0,0.0,316,46.9,56.9,73.9,60.0,64.3,52.8,0,25,33.3,1,0,0,115.6,4,19,20,0,2,4,0,47,34,2.5,11.8
Kyle Soelle,57702,LB,ARIZONA ST,11,9,4.2,70.3,92.9,13.8,9.7,0,0,2,5.4,110,66.1,57.3,83.9,53.5,51.3,74.1,2,42,7.1,3,2,0,79.9,26,377,406,9,30,37,1,291,226,0.8,11.2
Kyrei Fisher-Morris,57709,LB,OREGON ST,13,6,4.9,66.0,85.8,9.4,6.2,0,2,6,12.8,265,63.2,64.0,84.8,53.8,66.3,63.3,1,40,17.1,6,5,0,76.1,31,307,358,10,23,47,0,315,195,1.1,10.2
Kieren Douglas,57719,LB,PURDUE,14,2,5.2,68.4,84.1,14.0,9.6,0,0,0,0.0,273,49.4,51.5,43.4,51.5,57.5,73.2,1,40,16.7,2,0,2,87.0,13,195,232,0,8,19,1,147,114,0.8,11.3
Bryson Jackson,57738,LB,BAYLOR,13,2,6.0,100.0,31.5,11.3,11.3,0,0,0,0.0,118,77.5,70.8,87.8,70.5,57.2,43.0,0,12,10.0,1,0,0,107.3,4,46,146,7,7,4,0,39,15,0.9,9.8
Ezekiel Noa,57750,LB,BOISE ST,10,3,2.2,75.0,81.5,15.0,11.3,0,0,1,6.3,120,79.4,83.6,84.1,76.2,77.5,89.9,2,29,5.9,1,1,0,69.5,12,189,232,16,13,16,1,91,82,0.5,7.6
Jerry Roberts,57759,LB,ARIZONA,12,8,3.6,80.6,85.3,11.0,8.8,0,0,1,2.8,109,33.3,35.4,56.5,56.6,37.3,36.8,0,36,27.8,10,1,2,131.8,29,332,389,5,18,36,3,323,230,1.0,11.1
Ventrell Miller,57809,LB,FLORIDA,11,5,5.1,74.1,85.2,12.6,9.3,0,1,2,7.4,163,56.6,68.4,44.9,65.9,74.0,49.9,0,31,22.2,6,2,1,125.8,20,264,310,7,16,27,2,242,159,1.0,12.1
Leonard Warner III,57826,ED,FLORIDA ST,13,0,-1.0,100.0,6.9,10.0,10.0,0,0,0,0.0,167,62.7,73.5,86.7,65.3,75.3,60.9,0,2,25.0,1,0,0,79.2,1,10,145,4,3,1,0,2,3,0.2,2.0
Jaden Hunter,57837,LB,W KENTUCKY,13,0,1.8,87.5,73.2,10.5,9.2,0,0,0,0.0,346,54.5,52.4,86.6,61.3,49.5,68.5,0,16,9.1,1,0,0,115.1,14,161,220,4,10,16,1,106,78,0.7,7.6
Robert Beal Jr.,57840,ED,GEORGIA,15,3,3.4,70.0,19.6,8.9,6.2,0,0,0,0.0,173,68.9,67.8,70.5,65.9,64.3,56.4,0,27,11.1,1,0,1,82.1,7,63,322,5,5,10,0,52,61,0.8,7.4
O'Rien Vance,57881,LB,IOWA STATE,12,6,5.0,70.0,67.6,30.0,21.0,0,0,0,0.0,193,51.3,70.7,90.8,56.0,82.1,60.6,0,36,35.7,5,0,0,95.0,7,227,336,5,3,10,0,83,45,0.4,11.9
Diamonte Tucker-Dorsey,57885,LB,TEXAS,13,1,2.8,87.5,88.9,11.6,10.2,0,0,2,12.5,311,56.0,60.7,20.8,63.1,66.6,80.2,0,19,18.2,2,0,1,123.7,14,169,190,8,8,16,1,139,132,0.9,9.9
Isaac Ukwu,57888,ED,JAMES MAD,11,0,5.8,50.0,10.1,15.0,7.5,0,0,1,25.0,197,66.1,79.3,88.1,80.6,70.0,70.0,0,6,50.0,2,1,0,56.3,2,32,318,8,2,4,0,9,0,0.3,4.5
Jordan Wright,57907,ED,KENTUCKY,12,4,5.1,96.0,48.9,6.3,6.0,2,0,1,4.0,202,54.3,61.8,19.7,67.2,66.8,68.2,1,35,18.2,4,1,4,94.2,24,157,321,12,14,25,0,265,158,1.8,11.0
Tralon Thomas,57933,LB,LA MONROE,2,0,,,40.0,,,0,0,0,,209,60.4,69.6,75.8,56.6,71.9,54.0,0,,,0,0,0,0.0,0,2,5,0,0,0,0,0,0,0.0,
Tyler Taylor,57943,LB,UAB,11,5,2.2,86.7,92.1,10.4,9.0,0,0,0,0.0,321,57.3,61.7,81.6,65.3,62.9,67.5,1,42,15.4,4,0,0,116.4,26,281,305,8,17,30,2,298,235,1.1,11.5
Ayinde Eley,57955,LB,GA TECH,12,5,1.5,76.9,71.7,15.1,11.6,0,0,1,3.8,176,57.2,63.3,64.0,65.2,64.0,57.5,0,31,17.6,6,1,1,102.6,20,325,453,13,23,26,1,147,143,0.5,7.4
Waynmon Steed Jr.,57964,LB,MIAMI FL,5,0,0.0,66.7,96.0,11.5,7.7,0,0,1,16.7,220,59.3,54.4,78.0,57.7,50.1,55.9,0,25,33.3,1,1,0,129.2,4,48,50,0,2,6,1,46,58,1.0,11.5
Bradley Jennings Jr.,57965,LB,INDIANA,11,3,6.2,71.4,76.8,13.8,9.9,0,0,4,28.6,190,66.8,67.9,83.8,62.2,66.1,51.9,0,17,8.3,1,4,0,115.8,10,142,185,2,8,14,1,102,52,0.7,10.2
Momo Sanogo,57986,LB,LOUISVILLE,13,2,6.0,76.2,66.3,14.9,11.4,0,0,0,0.0,210,33.6,67.1,84.8,66.0,82.4,79.1,0,27,15.4,2,0,0,114.2,16,250,377,7,9,21,1,165,111,0.7,10.3
Joe Britton,57991,LB,ARK STATE,3,0,1.8,80.0,81.3,6.5,5.2,0,0,0,0.0,113,31.1,39.2,72.6,64.9,51.6,36.9,0,15,33.3,1,0,0,135.4,4,26,32,1,2,5,1,35,37,1.3,8.8
Jairan Parker,57992,S,COAST CAR,13,5,5.4,83.3,82.9,13.7,11.4,0,0,0,0.0,141,70.8,70.2,87.4,59.9,71.1,71.3,0,22,5.0,1,0,0,111.1,15,218,263,6,14,18,1,112,73,0.5,7.5
Guy Thomas,58021,ED,COLORADO,11,2,0.6,100.0,6.8,2.4,2.4,0,0,0,0.0,143,58.4,54.9,44.9,54.8,57.3,46.2,0,10,28.6,2,0,2,92.5,5,12,176,3,3,5,0,31,28,2.6,6.2
Willie Hampton,58024,LB,BUFFALO,2,0,,,100.0,,,0,0,0,,126,62.4,66.8,72.5,,66.3,80.2,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Malik Robinson,58044,LB,HOUSTON,2,2,4.2,83.3,92.7,17.2,14.3,0,0,0,0.0,182,61.1,53.1,0.0,68.8,41.3,45.3,0,14,14.3,1,0,1,97.2,5,89,96,1,4,6,0,44,36,0.5,8.8
Isaiah Moore,58049,LB,NC STATE,13,3,4.7,78.9,70.3,17.7,13.9,0,0,2,10.5,248,46.4,84.2,87.3,65.2,94.4,72.7,0,35,20.0,4,2,0,107.2,15,279,397,12,13,19,0,185,114,0.7,12.3
Michael Kennedy,58072,ED,N ILLINOIS,12,0,7.0,0.0,16.3,,31.0,0,0,0,0.0,254,58.5,69.6,30.8,71.9,69.1,66.7,0,,16.7,1,0,2,39.6,0,31,190,6,5,1,0,0,0,0.0,
Chris Kolarevic,58077,LB,NEBRASKA,11,2,4.1,70.6,91.5,10.3,7.2,0,0,1,5.9,238,59.3,56.3,82.7,57.0,51.9,62.6,1,15,18.2,2,0,0,57.0,12,130,142,1,7,17,0,84,56,0.7,7.0
Isaac Slade-Matautia,58108,LB,SMU,12,4,3.2,64.7,76.6,19.7,12.8,0,0,0,0.0,287,53.9,63.7,53.2,73.0,65.0,60.2,1,29,9.1,1,0,1,75.4,11,229,299,4,6,17,1,99,116,0.5,9.0
Cam Bright,58115,LB,WASHINGTON,13,5,5.0,75.0,89.0,13.2,9.9,0,0,1,4.2,340,46.5,45.1,85.5,61.1,44.6,76.9,1,34,13.6,3,0,0,125.9,18,259,291,8,14,24,4,225,136,0.9,12.5
CJ Onyechi,58123,ED,COLO STATE,12,0,7.0,100.0,4.2,13.0,13.0,0,0,0,0.0,144,67.3,87.7,43.0,89.3,80.4,67.9,0,13,22.2,2,0,3,118.8,1,13,307,9,7,1,0,13,6,1.0,13.0
Caden McDonald,58128,ED,S DIEGO ST,13,4,2.4,72.2,44.1,12.5,9.0,0,0,0,0.0,284,70.0,61.6,55.1,63.8,54.3,54.9,1,20,23.1,3,0,2,64.6,13,164,372,6,6,18,0,110,87,0.7,8.5
Seyddrick Lakalaka,58130,LB,S DIEGO ST,13,4,1.9,70.4,63.3,9.3,6.5,0,1,1,3.7,284,68.6,57.1,86.0,56.6,46.9,49.7,0,25,16.7,4,1,0,81.9,19,181,286,7,16,27,0,137,119,0.8,7.2
Sherrod Greene,58141,LB,S CAROLINA,12,6,1.6,82.1,83.4,11.9,9.8,0,0,1,3.6,289,56.7,55.6,84.3,66.6,52.2,68.0,1,35,4.5,1,1,0,93.6,23,297,356,9,15,28,1,201,154,0.7,8.7
Santrell Latham,58158,LB,SO MISS,13,2,3.4,78.8,81.3,9.5,7.5,0,0,2,6.1,296,63.2,76.0,82.0,90.0,74.8,72.4,0,33,17.1,6,1,0,105.9,26,260,320,21,27,33,1,231,175,0.9,8.9
London Harris,58192,LB,TEXAS ST,12,7,2.8,90.0,83.2,9.8,8.8,0,0,1,2.5,314,52.6,67.3,47.3,73.5,76.7,55.0,0,41,18.4,7,1,2,122.5,36,362,435,13,24,40,2,376,295,1.1,10.4
Carlton Martial,58199,LB,TROY,12,7,5.3,72.4,91.0,17.2,12.5,0,1,2,6.9,318,61.1,76.1,57.7,62.2,85.7,70.8,1,28,10.8,4,2,1,82.3,21,376,413,11,26,29,0,238,165,0.7,11.3
Monty Montgomery,58203,LB,LOUISVILLE,13,4,3.7,65.2,68.1,14.3,9.3,1,2,2,8.7,210,65.5,67.4,0.0,79.4,61.8,46.5,2,55,33.3,7,1,4,60.6,15,224,329,13,10,23,1,143,136,0.7,9.5
Kristopher Moll,58205,LB,WASHINGTON,12,2,2.1,78.6,86.5,11.7,9.2,0,0,0,0.0,340,67.0,59.6,80.7,53.3,53.2,45.5,0,13,18.8,3,0,0,83.0,11,134,155,5,11,14,0,55,35,0.4,5.0
Rahyme Johnson,58225,LB,S JOSE ST,12,1,9.1,57.1,98.1,12.5,7.1,0,0,1,14.3,285,63.4,61.1,0.0,68.8,57.7,83.1,1,14,0.0,0,1,1,28.6,4,53,54,2,2,7,0,31,7,0.6,7.8
Hunter Echols,58237,ED,ARIZONA,12,4,2.9,100.0,22.9,10.3,10.3,0,0,1,14.3,109,67.6,67.4,7.5,77.5,60.8,57.7,0,31,25.0,5,1,6,149.1,7,78,341,6,11,7,1,72,52,1.0,10.3
Dimitri Moore,58261,ED,TEXAS TECH,9,1,17.0,0.0,52.2,,34.0,0,0,0,0.0,315,51.6,54.6,83.9,53.2,60.4,57.4,0,,33.3,1,0,0,39.6,0,35,67,1,1,1,0,0,0,0.0,
Michael Owusu,58262,ED,VANDERBILT,12,0,6.4,100.0,19.2,6.0,6.0,0,0,0,0.0,333,47.0,52.8,23.2,55.5,59.9,75.6,0,23,28.6,2,0,4,111.3,7,42,219,2,5,7,0,75,30,1.8,10.7
Jaylen Griffin,58270,ED,VA TECH,11,1,-1.5,50.0,2.8,7.0,3.5,1,0,0,0.0,337,63.9,64.0,29.1,64.6,64.1,67.3,0,4,0.0,0,0,3,56.3,1,7,247,4,3,2,0,4,8,0.6,4.0
Juwuan Jones,58290,ED,W KENTUCKY,14,3,-6.0,100.0,1.0,3.0,3.0,0,0,0,0.0,346,67.6,60.1,74.5,53.2,63.9,66.5,1,2,11.1,1,0,1,39.6,1,4,384,3,5,1,0,2,8,0.7,2.0
Corvin Moment,58294,LB,W MICHIGAN,12,2,2.8,83.3,43.6,17.7,14.8,0,0,0,0.0,347,64.1,83.6,64.1,69.7,85.4,79.6,0,18,21.4,3,0,1,88.2,10,184,422,8,9,12,0,62,39,0.4,6.2
Izayah Green-May,58302,ED,N ILLINOIS,12,2,1.0,80.0,12.6,9.3,7.4,0,0,0,0.0,254,66.0,69.6,72.9,66.8,67.7,34.6,0,14,14.3,1,0,1,95.8,4,41,326,6,4,5,0,35,29,0.9,8.8
Steven Williams,60511,LB,DOMINION,8,1,4.7,57.1,81.6,28.8,16.4,0,0,0,0.0,263,68.1,66.4,35.4,68.0,63.3,48.1,1,11,25.0,2,0,1,25.6,4,120,147,5,5,7,0,26,18,0.2,6.5
Tyreque Jones,60638,S,BOISE ST,12,0,8.8,66.7,97.1,10.7,7.1,0,0,2,5.6,120,61.3,64.9,54.0,47.7,73.7,28.3,1,75,33.3,5,2,1,110.9,24,271,279,4,10,36,3,320,149,1.2,13.3
Daniel Scott,60640,S,CAL,12,5,6.9,75.9,98.4,11.6,8.8,0,0,4,7.4,130,69.4,66.8,88.1,61.4,59.4,59.2,3,47,17.3,9,4,0,90.9,41,491,499,8,38,54,3,391,170,0.8,9.5
Lummie Young IV,60642,S,TULANE,14,5,8.9,64.3,98.0,14.2,9.1,0,1,3,7.1,319,62.6,64.4,88.5,67.8,64.6,57.2,1,35,17.9,7,2,0,105.5,27,395,403,7,27,42,4,282,123,0.7,10.4
Marquis Waters,60646,S,TEXAS TECH,13,3,3.8,77.2,80.8,8.4,6.5,0,0,1,1.8,315,65.9,76.6,71.0,74.1,90.3,71.8,1,35,14.3,4,1,3,100.1,44,388,480,11,21,57,2,401,326,1.1,9.1
Kenderick Duncan,60658,S,LOUISVILLE,9,1,7.3,83.3,93.3,29.6,24.7,0,0,0,0.0,210,61.5,57.1,84.1,66.6,49.9,42.9,0,69,22.2,4,0,2,118.8,5,154,165,5,13,6,0,100,74,0.7,20.0
Sam Kidd,60663,S,JAMES MAD,7,6,3.7,46.2,96.6,35.8,16.5,0,1,4,30.8,197,74.5,79.4,83.7,64.3,89.9,66.3,0,33,16.7,3,4,1,64.3,6,225,233,0,9,13,0,74,63,0.3,12.3
Jaiden Cole,60673,S,LA TECH,9,3,7.8,69.2,90.1,13.8,9.6,0,1,2,7.7,208,63.4,57.7,46.3,74.7,45.7,37.3,1,22,28.6,6,1,1,99.4,18,265,294,8,12,26,2,187,91,0.8,10.4
Rodney Owens,60682,S,MEMPHIS,6,1,10.5,75.0,100.0,16.0,12.0,0,0,0,0.0,218,49.3,49.6,78.4,,53.7,59.9,0,25,33.3,1,0,0,116.7,3,48,48,0,1,4,0,52,23,1.1,17.3
Todd Harris Jr.,60684,S,LSU,1,0,,,100.0,,,0,0,0,,211,63.9,56.9,71.6,,51.1,59.4,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Nico Bolden,60704,S,KENT STATE,11,7,9.1,77.4,98.7,15.1,11.7,0,1,3,9.7,201,54.8,59.5,87.4,55.2,66.0,57.5,0,44,19.1,9,2,2,123.2,24,375,380,7,31,31,2,261,95,0.7,10.9
